,Record Name,Latinsk navn,Latinsk familienavn,wiki_urls,wiki_info
2385,floradanica_2386.tif,Homalothecium sercieum (l.) Br. et Sch.,,https://en.wikipedia.org/wiki/Homalothecium_sercieum,"Homalothecium sercieum Other reasons this message may be displayed:
"
2386,floradanica_2387.tif,Pylaiea polyantha (Schreb.) Br. et Sch.,,https://en.wikipedia.org/wiki/Pylaiea_polyantha,"Pylaiea polyantha Other reasons this message may be displayed:
"
2387,floradanica_2388.tif,Plagiothecium denticulatum (L.) Br. et Sch.,,https://en.wikipedia.org/wiki/Plagiothecium_denticulatum,"Plagiothecium denticulatum Other reasons this message may be displayed:
"
2388,floradanica_2389.tif,Rhynchostegium rusciforme (Neck.) Br. et Sch.,,https://en.wikipedia.org/wiki/Rhynchostegium_rusciforme,"Rhynchostegium rusciforme Other reasons this message may be displayed:
"
2389,floradanica_2390.tif,Hylocomium proliferum (L.) Lindb.,,https://en.wikipedia.org/wiki/Hylocomium_proliferum,"Hylocomium proliferum Other reasons this message may be displayed:
"
2390,floradanica_2391.tif,Hylocomium triquetrum (L.) Br. et Sch.,,https://en.wikipedia.org/wiki/Hylocomium_triquetrum,"Hylocomium triquetrum Other reasons this message may be displayed:
"
2391,floradanica_2392.tif,Hylocomium loreum (L.) Br. et Sch.,,https://en.wikipedia.org/wiki/Hylocomium_loreum,"Hylocomium loreum Other reasons this message may be displayed:
"
2392,floradanica_2393.tif,Gracilaria confervoides (L.) Grev.,,https://en.wikipedia.org/wiki/Gracilaria_confervoides,"Gracilaria confervoides Other reasons this message may be displayed:
"
2393,floradanica_2394.tif,Diploderma miniatum (Lgb.) Kjellm.,,https://en.wikipedia.org/wiki/Diploderma_miniatum,"Diploderma miniatum Other reasons this message may be displayed:
"
2394,floradanica_2395.tif,Diploderma miniatum (Lgb.) Kjellm.,,https://en.wikipedia.org/wiki/Diploderma_miniatum,"Diploderma miniatum Other reasons this message may be displayed:
"
2395,floradanica_2396.tif,Spongomorpha arcta (Dillw.) Kütz.,,https://en.wikipedia.org/wiki/Spongomorpha_arcta,"Spongomorpha arcta Other reasons this message may be displayed:
"
2396,floradanica_2397.tif,Chaetomorpha Melagonium (W. et M.) Kütz.,,https://en.wikipedia.org/wiki/Chaetomorpha_Melagonium,"Chaetomorpha Melagonium Other reasons this message may be displayed:
"
2397,floradanica_2398.tif,Ephebe pubescens Fr.,,https://en.wikipedia.org/wiki/Ephebe_pubescens,"Ephebe pubescens Other reasons this message may be displayed:
"
2398,floradanica_2399.tif,Anabaena sp.,,https://en.wikipedia.org/wiki/Anabaena,"Contents Anabaena 
 Anabaena aequalis
Anabaena affinis
Anabaena angstumalis
Anabaena aphanizomendoides
Anabaena azollae
Anabaena bornetiana
Anabaena catenula
Anabaena cedrorum
Anabaena circinalis
Anabaena confervoides
Anabaena constricta
Anabaena cyanobacterium
Anabaena cycadeae
Anabaena cylindrica
Av echinispora
Anabaena felisii
Anabaena flos-aquae
Anabaena helicoidea
Anabaena inaequalis
Anabaena lapponica
Anabaena laxa
Anabaena lemmermannii
Anabaena levanderi
Anabaena limnetica
Anabaena macrospora
Anabaena monticulosa
Anabaena nostoc
Anabaena oscillarioides
Anabaena planctonica
Anabaena raciborskii
Anabaena scheremetievi
Anabaena sphaerica
Anabaena spiroides
Anabaena subcylindrica
Anabaena torulosa
Anabaena unispora
Anabaena variabilis
Anabaena verrucosa
Anabaena viguieri
Anabaena wisconsinense
Anabaena zierlingii
 Anabaena is a genus of filamentous cyanobacteria that exist as plankton. They are known for nitrogen-fixing abilities, and they form symbiotic relationships with certain plants, such as the mosquito fern. They are one of four genera of cyanobacteria that produce neurotoxins, which are harmful to local wildlife, as well as farm animals and pets. Production of these neurotoxins is assumed to be an input into its symbiotic relationships, protecting the plant from grazing pressure.
 A DNA sequencing project was undertaken in 1999, which mapped the complete genome of Anabaena, which is 7.2 million base pairs long. The study focused on heterocysts, which convert nitrogen into ammonia. Certain species of Anabaena have been used on rice paddy fields, proving to be an effective natural fertilizer.
 Nitrogen fixation by Anabaena Under nitrogen-limiting conditions, vegetative cells differentiate into heterocysts at semiregular intervals along the filaments. Heterocyst cells are terminally specialized for nitrogen fixation. The interior of  these cells is micro-oxic as a result of increased respiration, inactivation of O2-producing photosystem (PS) II, and formation of a thickened envelope outside of the cell wall. Nitrogenase, sequestered within these cells, transforms dinitrogen into ammonia at the expense of ATP and reductant—both generated by carbohydrate metabolism, a process supplemented, in the light, by the activity of PS I. Carbohydrate, probably in the form of glucose, is synthesized in vegetative cells and moves into heterocysts. In return, nitrogen fixed in heterocysts moves into the vegetative cells, at least in part in the form of amino acids.[2]
 The fern Azolla forms a symbiotic relationship with the cyanobacterium Anabaena azollae, which fixes atmospheric nitrogen, giving the plant access to this essential nutrient. This has led to the plant being dubbed a ""super-plant"", as it can readily colonise areas of freshwater, and grow at great speed - doubling its biomass in as little as 1.9 days.[3] The typical limiting factor on its growth is phosphorus, abundance of which, due to chemical runoff, often leads to Azolla blooms. Unlike other known plants, the symbiotic microorganism is transferred directly from one generation to the next. This has made Anabaena azollae completely dependent on its host, as several of its genes are either lost or have been transferred to the nucleus in Azolla's cells.[4]
 Primitive vision pigments studied in Anabaena Anabaena is used as a model organism to study simple vision. The process in which light changes the shape of molecules in the retina, thereby driving the cellular reactions and signals that cause vision in vertebrates, is studied in Anabaena. Anabaena sensory rhodopsin, a specific light-sensitive membrane protein, is central to this research.[5]
 DNA repair Double strand breaks (DSBs) are a type of DNA damage that can be repaired by homologous recombination.  This enzymatic repair process occurs in several enzymatic steps including an early step catalyzed by RecN protein.[6]  A study of the dynamics of RecN in DSB repair in Anabaena indicated differential regulation of DSB repair so that it is active in vegetative cells but absent in mature heterocysts that are terminal cells.[7]
 References Further reading External links"
2399,floradanica_2400.tif,Nostoc rupestre Kütz.?,,https://en.wikipedia.org/wiki/Nostoc_rupestre,"Nostoc rupestre Other reasons this message may be displayed:
"
2400,floradanica_2401.tif,Colpodium vahlianum (Liebm.) Nevski,Poaceae,https://en.wikipedia.org/wiki/Colpodium_vahlianum,"Colpodium vahlianum Other reasons this message may be displayed:
"
2401,floradanica_2402.tif,Poa pratensis L.,Poaceae,https://en.wikipedia.org/wiki/Poa_pratensis,"Contents Poa pratensis 
 Poa pratensis, commonly known as Kentucky bluegrass (or blue grass), smooth meadow-grass, or common meadow-grass, is a perennial species of grass native to practically all of Europe, North Asia and the mountains of Algeria Morocco and Tunisia. There is disagreement about its native status in North America, with some sources considering it native[3][4][5] and others stating the Spanish Empire brought the seeds of Kentucky bluegrass to the New World in mixtures with other grasses.[6] It is a common and incredibly popular lawn grass in North America with the species being spread over all of the cool, humid parts of the United States. In its native range, Poa pratensis forms a valuable pasture plant, characteristic of well-drained, fertile soil. It is also used for making lawns in parks and gardens and has established itself as a common invasive weed across cool moist temperate climates like the Pacific Northwest and the Northeastern United States. When found on native grasslands in Canada, for example, it is considered an unwelcome exotic plant, and is indicative of a disturbed and degraded landscape.[7][8]
 Taxonomy Poa pratensis was one of the many species described by Carl Linnaeus in his landmark work Species Plantarum in 1753. Poa is Greek for fodder and pratensis is derived from pratum, Latin for meadow. The name Kentucky bluegrass derives from its flower heads, which are blue when the plant is allowed to grow to its natural height of 60 to 90 cm (2 to 3 feet).[9]
 Poa pratensis is the type species of the grass family Poaceae.
 Five subspecies are accepted.[10]
 Description Poa pratensis is a herbaceous perennial plant 30–70 centimetres (12–28 in) tall. The leaves have boat-shaped tips, narrowly linear, up to 20 centimetres (8 in) long and 3–5 millimetres (0.12–0.20 in) broad, smooth or slightly roughened, with a rounded to truncate ligule 1–2 millimetres (0.039–0.079 in) long. The conical panicle is 5–20 centimetres (2–8 in) long, with 3 to 5 branches in the basal whorls; the oval spikelets are 3–6 millimetres (0.12–0.24 in) long with 2 to 5 florets, and are purplish-green or grey. They are in flower from May to July, compared to annual meadowgrass (Poa annua) which is in flower for eight months of the year. Poa pratensis has a fairly prominent mid-vein (center of the blade).
 The ligule is extremely short and square-ended, making a contrast with annual meadowgrass (Poa annua) and rough meadowgrass (Poa trivialis) in which it is silvery and pointed. The Kentucky bluegrass is a dark green/blue compared to the apple-green color of Poa annua and Poa trivialis.
 The rootstock is creeping, with runners (rhizomes). The broad, blunt leaves tend to spread at the base, forming close mats.
 Ecology Poa pratensis is among the food plants of the caterpillars of the meadow brown (Maniola jurtina), gatekeeper (Pyronia tithonus), and pepper-and-salt skipper butterflies; the common sun beetle (Amara aenea) (adults feed on the developing seeds), the leafhopper Eupelix cuspidata, the grassbug Myrmus miriformis (feeds on young blades and developing seeds),[11] and the club-horned grasshopper (Aeropedellus clavatus) (feeds on the blades, seeds, and glumes).[12]
 Poa pratensis is host to a number of fungi, including Claviceps purpurea, which causes ergotism when consumed, Drechslera poae, Epichloë typhina, Phaeoseptoria poae, Puccinia brachypodii var. poae-nemoralis, Stagonospora montagnei, Stagonospora nodorum and Wojnowicia hirta.[13]
 Cultivation and production The Central Kentucky Blue Grass Seed Company Building is on the National Register of Historic Places. Since the 1950s and early 1960s, 90% of Kentucky bluegrass seed in the United States has been produced on specialist farms in Idaho, Oregon and Washington.
 During the 1990s,[citation needed] botanists began experimenting with hybrids of Poa pratensis and Texas bluegrass (P. arachnifera), with the goal of creating a drought and heat-resistant lawn grass. In warm climates, such hybrids may remain green year-round.[14]
 Bella Bluegrass is a brand-named dwarf variant of Poa pratentis developed by the University of Nebraska. It has relatively deep roots and propagates relatively rapidly horizontally from its root system but grows to only 2–5 inches (5–13 cm) in above-ground height, basically eliminating the need for mowing lawns that use it. It cannot be reproduced by seed and thus depends on sod plugs or sprigging for its production.[15]
 NFL playing surfaces[16] MLB playing surfaces[17] Gallery References Further reading External links"
2402,floradanica_2403.tif,Glyceria fluitans (L.) R.Br.,Poaceae,https://en.wikipedia.org/wiki/Glyceria_fluitans,"Contents Glyceria fluitans 
 Glyceria fluitans  (syns Festuca fluitans, Poa fluitans, Panicularia fluitans), known as  floating sweet-grass[2] and water mannagrass, is a species of perennial grass in the genus Glyceria native to Europe, the Mediterranean region and Western Asia and occurring in wet areas such as ditches, riverbanks and ponds.
 It has a creeping rootstock, a thick stem which rises to one metre.  The leaves are long, narrow and pale green, rough on both sides, often folded at the keel which lies on the surface of the water.
 The species epithet fluitans is Latin for ""floating"".[3]
 History Before the 19th century, the grains were widely harvested in Central Europe and Sweden, and traded as far as England.[4] It was cooked and eaten as gruel.[4]
 Flood tolerance When a shoot is submerged in floodwater there is a strong reduction of diffusion of gases which limits oxygen and carbon dioxide availability.[5] To handle the poor gas exchange while submerged, Glyceria fluitans forms a gas film around the leaves.[6] The gas film allows to increase the gas exchange since the diffusion of gas within the film is rapid.[7] Glyceria fluitans has two kind of leaves: floating leaves and aerial leaves. Floating leaves form a gas film only on the adaxial side, instead aerial leaves form it on both sides.[6] The formation of a gas film is caused from the superhydrophobicity of the leaves, which is provoked by the special structure of the leaves. Indeed, they have a plicate shape with ridges and grooves, on the microscale they have convex papillose epidermal cells forming papillae and three-dimensional epicuticular waxes.[6] A gas film vanishes typically after 2–6 days of submergence because the leaves become hydrophilic.[8] Regarding the beneficial trait of the gas film development, it can be said that Glyceria fluitans through it enhances the gas exchange and therefore the photosynthesis under flood conditions, but it is seen as a short term strategie.[6]
 Environmental conservation Glyceria fluitans is a component of purple moor grass and rush pastures, a type of Biodiversity Action Plan habitat in the UK. This habitat occurs on poorly drained neutral and acidic soils of the lowlands and upland fringe. It is found in the South West of England, especially in Devon.
 At the Great Fen, researchers are running trials with Glyceria fluitans in order to assess its physical and financial viability as a crop in wet farming systems.[9] Glyceria fluitans was chosen because it has been consumed by humans for a long time and because of its tolerance to a wide range of growing conditions.[10] This tolerance originates from the fact that Glyceria fluitans is to some extent self-sterile and therefore outbreeding, which allows for adaptation.[11]
 Farming techniques The use and cultivation of Glyceria fluitans disappeared little by little during the 19th and 20th century due to its long gathering time and the disappearance of wetlands.[12] For these reasons, known farming techniques are old and not very applicable to today's production systems anymore.
 Harvest and postharvest treatments Glyceria fluitans is harvested in the second half of June or early July.[12] The maturation and harvest time of Glyceria fluitans were interesting for farmers in the past centuries because it preceded the wheat and rye harvest by 1 month, a period of significant cereal shortage.[12] The grains of Glyceria fluitans were harvested with a sieve at the morning dew. The sieves  were described with long handles and only strong people could use them. After the harvest, grains were dried out and grinded in a mortar filled with straw at the bottom so that the shells could be removed.[12] The reasons why Glyceria fluitans grains were harvested at the morning dew are the following: firstly, grains tend to stick better to the sieves when humid. Secondly, the grains of dry plants tend to fall more easily on the ground at the smallest movement causing yield loses.[12]
 However, these harvest techniques are not suitable for today's agricultural production and new cultivars through  genetic breeding should be developed.[13]
 Sowing The sowing of Glyceria fluitans takes place in summer. The seeding density is 8 to 12 lbs per acre.[12]
 As a food Glyceria fluitans grains were popular in Poland, Germany, Hungary and other European countries for their sweet taste and nutrient richness. In Poland, foods containing Glyceria fluitans were pointed out as specialities of the local cuisine. Originally, Glyceria fluitans was used to prepare dishes as sweet cakes, flatbreads, dumplings, with butter or boiled milk, broths and soups, with oriental spices, as well as in sausages as binding additive.[12]
 Due to its healthy properties, between the 17th and 18th century, its consume was advised by pharmacopoeias to people with debilitating diseases as well as malnourished young people.[14][15][16][17]
 Nutrition 100 g of Glyceria fluitans grains (endosperm, ca. 13.5% water content) contain about: 9.69% of protein, 0.43% of total fat, 75.06% of carbohydrate (starch and sugar), 0.21% of dietary fiber and 0.61% of ash. 
[18]
 Gallery References External links"
2403,floradanica_2404.tif,Mibora minima (L.) Desv.,Poaceae,https://en.wikipedia.org/wiki/Mibora_minima,"Contents Mibora minima 
 Mibora minima, the early sandgrass,[2] is a small (between 2 and 15 cm high) annual species of grass that is native in western and southwestern Europe.
 It is an invasive species on both sides of the Canada–United States border from Lake Huron east to Maine.
 It grows on moist sand in open vegetations.[3]
 Description Mibora minima is a small annual species of grass, with tufts of thin stems of about 0.3 mm wide and 10 cm long, each with 2 or 3 leaves at or very near the base, consisting of tender, shallowly grooved sheaths, rounded at their back, 0.2–1 mm long ligules, flat or enrolled blades of 1–5 cm long which are up to 0.5 mm wide and have a stump tip.[3]
 References"
2404,floradanica_2405.tif,Viola epipsila Ledeb.,Violaceae,https://en.wikipedia.org/wiki/Viola_epipsila,"Contents Viola epipsila 
 Viola epipsila, the dwarf marsh violet, is a species of perennial forb in the genus Viola.
 It is found in Alaska, Finland, Russia, Poland, and other countries in Europe.[1] Since the 1980s, it has spread to the eastern United States.[2]
 References 
 This Violaceae article is a stub. You can help Wikipedia by expanding it."
2405,floradanica_2406.tif,Heracleum sphondylium L.,Apiaceae,https://en.wikipedia.org/wiki/Heracleum_sphondylium,"Contents Heracleum sphondylium 
 Heracleum sphondylium, commonly known as hogweed or common hogweed, is a herbaceous perennial plant in the carrot family Apiaceae, which includes fennel, cow parsley, ground elder and giant hogweed. It is native to most of Europe, western Asia and northern Africa, but is introduced in North America and elsewhere. Other common names include cow parsnip (not to be confused with Heracleum maximum of North America). The flowers provide a great deal of nectar for pollinators.
 Description Heracleum sphondylium is a herbaceous, flowering plant. It is a tall, roughly hairy plant reaching up to 2 metres (6 ft 7 in) in height. The hollow, ridged stem with bristly hairs arises from a large tap root. The leaves can reach  50 centimetres (20 in) in length. They are once or twice pinnate, hairy and serrated,[3] divided into 3–5 lobed segments.
 Heracleum sphondylium is most commonly a polycarpic perennial plant,[4][5] not a biennial as sometimes claimed.[6] The flowers are arranged in umbels, either flat or slightly convex, 4–25 cm in diameter, usually with 10–25 hairy, somewhat unequal rays, each 2–12 cm long. Each flower has five white or rarely pinkish-white to purplish petals.[3] The central flowers of the umbel have radial symmetry (actinomorphic), while the flowers around the perimeter of the umbel have bilateral symmetry (zygomorphic) since the outermost petals are enlarged.[7][8] The winged fruits are flattened schizocarps,[8] elliptical to rounded and glabrous, about 7–12 mm long.[7][3]
 The characteristic 'farm yardy' smell or the observation that pigs would eat the foliage and roots of hogweed is perhaps the origin of its common name.[9]
 Heracleum sphondylium is smaller than Heracleum mantegazzianum (giant hogweed) and Heracleum sosnowskyi (Sosnowsky's hogweed). It contains some of the same phytophototoxic compounds (furanocoumarins), albeit at much lower concentrations,[10] and there is evidence that the sap from common hogweed can also produce phytophotodermatitis (burns and rashes) in sensitive individuals when contaminated skin is exposed to sunlight.[11]
 Similar species Heracleum sphondylium is often confused with Heracleum sibiricum,[12] also known as Heracleum sphondylium subsp. sibiricum. The latter is similar to the typical subsp. sphondylium except that it has yellowish-green flowers that are actinomorphic throughout the umbel arrangement.[13]
 Taxonomy Heracleum sphondylium is one of five species of Heracleum described by the Swedish botanist Carl Linnaeus in 1753 (the other four being H. alpinum, H. austriacum, H. panaces, and H. sibiricum).[14]
 Subspecies Since the morphology of Heracleum sphondylium is highly variable throughout its range,[13] many infraspecific taxa have been described. In 1968, Flora Europaea accepts 8 subspecies in addition to the nominate subspecies.[15] As of September 2023[update]Plants of the World Online [16][2]
 Unlike WFO, POWO recognizes subsp. carpaticum, subsp. cyclocarpum, and subsp. sibiricum at species rank,[17][18][19] with subsp. flavescens being a synonym of Heracleum sibiricum. In 1971, Brummitt lumped Heracleum lanatum Michx. of North America into subsp. montanum of Europe.[20] As of October 2023[update], POWO accepts these taxa as Heracleum maximum W.Bartram and subsp. elegans, respectively.[21][22]
 Other infraspecies The marginal flowers of Heracleum sphondylium subsp. sphondylium are typically zygomorphic,[23] that is, the outer petals of the marginal flowers of a secondary umbel are markedly larger, often two or more times as large as the inner petals.[24] In 1846, the German botanist Wilhelm Ludwig Petermann described an infraspecies of subsp. sphondylium that lacks this characteristic.[25] Subsequently, various authors have referred to it as f. subregulare or var. subregulare, but the correct name of the infraspecies is Heracleum sphondylium var. subregulare Peterm.[26] The epithet subregulare means ""almost regular"", a reference to the atypical marginal flowers of the variety.
 In 1961, the Polish botanist Maria J. Gawłowska constructed the following taxonomy for Heracleum sphondylium:[27]
 The typical variety of Heracleum sphondylium subsp. sphondylium is there designated as Heracleum sphondylium var. sphondylium. It is distinguished from var. chaetocarpoides by the pilosity (hairiness) of the ovary. Each of the listed forms differs from its corresponding variety with respect to floral symmetry or leaf morphology, or both.
 Neither f. stenophyllum nor f. dissectum are validly published names since Gawłowska did not properly specify the basionym in each case. The name f. subregulare is not a correct name (see above). The remaining names are validly published. According to Plants of the World Online, each of the names in the previous list is a synonym for Heracleum sphondylium subsp. sphondylium.[36]
 Based on Gawłowska's taxonomy, var. sphondylium (along with each of its four forms) has an ovary overgrown with soft, blunt, spreading hairs whereas the ovary of var. chaetocarpoides (and each of its four forms) has short, stiff, ascending hairs with pointy tips.[37] The hairs of var. chaetocarpoides may be so short, they may not be visible to the naked eye.
 Half of the forms lack the typical floral symmetry of the other forms. Similar to Petermann's subregulare, the marginal flowers of f. subaequale, f. intermedium, and f. commutatum are nearly actinomorphic, that is, the outer petals of the marginal flowers of a secondary umbel are only slightly enlarged, and either slightly incised at the apex or not incised at all. Only var. chaetocarpoides and its form f. [38]
 Distribution and habitat Heracleum sphondylium is native to most of Europe, western Asia and northern Africa.[2][40] For example, it occurs in southern and southwestern Poland but much less so in other parts of the country.[41] The species has been introduced into North America.[42] In particular, it has been introduced to eastern Canada,[43] but reports of H. sphondylium in Canada are rare.[44] Some authorities claim that Heracleum sphondylium subsp. sibiricum (a synonym of Heracleum sibiricum) has been introduced in the United States,[19][45] but in New England, botanists have been unable to identify the taxon to subspecies rank.[46][47][48]
 The plant is common in grassland, herb-rich meadows, in hedges, meadows and woods, road verges and railway embankments, waste and cultivated ground.[49]: 180 [8]  It grows especially well on moist, improved nitrogen-rich soils.[50] It can occur in mountain areas up to 2,500 m (8,200 ft) of altitude.[citation needed]
 Ecology In Europe, the primary flowering season of Heracleum sphondylium subsp. sphondylium extends from June to September, with peak flowering and seed ripening occurring in July and August, respectively. In Great Britain, seed dispersal occurs during late September and early October, which usually coincides with the winds of the September equinox.[51][5]
 The flowers are pollinated by insects such as beetles, wasps and especially flies.[52] As its name suggests, the small picture-winged fly Euleia heraclei is found on hogweed.[53] The leaves are commonly mined by the larvae of the leaf miner Phytomyza spondylii.[54]
 Heracleum sphondylium was rated in the top 10 for most nectar production (nectar per unit cover per year) in a UK plants survey conducted by AgriLand, a project supported by the UK Insect Pollinators Initiative.[55]
 Uses Borscht derives from an ancient soup originally cooked from pickled stems, leaves and umbels of common hogweed. The young shoots are considered excellent eating by many foragers. [56]
 In eastern European countries and especially Romania, H. sphondylium is used as an aphrodisiac and to treat gynecological and fertility problems and impotence.[citation needed] It is also sometimes recommended for epilepsy.[citation needed] However, there are no clinical studies to prove its efficacy at treating any of these problems.
 The seeds can be dried and used as a spice, with a flavour similar to that of cardamom.[57]
 References Bibliography External links"
2406,floradanica_2407.tif,Angelica archangelica L. ssp. littoralis (Fries) Thell.,Apiaceae,https://en.wikipedia.org/wiki/Angelica_archangelica,"Contents Angelica archangelica 
 Angelica archangelica, commonly known as angelica,[3] garden angelica, wild celery, and Norwegian angelica, is a biennial plant from the family Apiaceae, a subspecies of which is cultivated for its sweetly scented edible stems and roots. Like several other species in Apiaceae, its appearance is similar to several poisonous species (Conium, Heracleum, and others), and should not be consumed unless it has been identified with absolute certainty. Synonyms include Archangelica officinalis Hoffm. and Angelica officinalis Moench.[4]
 Description and distribution During its first year, it grows only leaves, but during its second year, its fluted stem can reach a height of 2.5 meters (just over 8 feet), and the root is used in flavoring preparations. Its leaves consist of numerous small leaflets divided into three principal groups, each of which is again subdivided into three lesser groups. The edges of the leaflets are finely toothed or serrated. The flowers, which blossom in July, are small and numerous, yellowish or greenish, are grouped into large, globular umbels that bear pale yellow, oblong fruits. Angelica grows only in damp soil, preferably near rivers or deposits of water.
 Angelica archangelica grows wild in Russia, Finland, Sweden, Norway, Denmark, Greenland, the Faroe Islands, and Iceland, mostly in the northern parts of the countries. It is cultivated in France, mainly in the Marais Poitevin, a marsh region close to Niort in the department Deux-Sèvres. Commercially available angelica is often sourced from Hungary, Romania, Bulgaria, Germany and Poland.[5]
 Use and history From the 10th century on, angelica was cultivated as a vegetable and medicinal plant,[6] and became popular in Scandinavia in the 12th century and is used especially in Sámi culture. It was once used as an herb in Sámi cooking, and known as kvanne.[7]
 It is used to flavor liqueurs or aquavits, (e.g., Chartreuse, Bénédictine, Vermouth, and Dubonnet), omelettes and trout, and as jam. The long bright-green stems are also candied and used as food decoration. Angelica is unique among the Umbelliferae for its pervading aromatic odor, a pleasant perfume entirely different from fennel, parsley, anise, caraway, or chervil.[6] It has been compared to musk and to juniper. Angelica archangelica roots are among the most common botanicals used in gin distillation, often used in concert with juniper berries and coriander as a chief aromatic characteristic for gin.[8] They are also used in absinthes, aquavits, and bitters.[9] The hollow stems of Angelica archangelica may be eaten. The stems are picked clean of their leaves, crystallized in sugar syrup and colored green as cake decoration or as candy.[10]
 Chemical composition The essential oil content of angelica root varies based on the age of the roots. Generally, the roots have high levels of terpenes, including α-pinene and β-phellandrene.[11] Studies have found upwards of over eighty different aroma compounds present in samples. Of particular interest to perfumers and aroma chemists is cyclopentadecanolide, which although present in small quantities (< 1% in roots, <.5% in seeds), gives angelica root a distinctive musky aroma.[9][12] The roots are generally preferred for culinary and aroma uses.[9]
 Angelica seeds have a similar chemical composition to the roots, including α-pinene, β-pinene, camphene, myrcene, β-phellandrene, limonene, caryophyllene, borneol, carvone and others.[11]
 Both the seeds and roots contain coumarins and furocoumarins. Among these are 2′-angeloyl-3′-isovaleryl vaginate, archangelicin, oxypeucedanin hydrate, bergapten, byakangelicin angelate, imperatorin, isoimperatorin, isopimpinellin, 8-[2-(3-methylbutroxy)-3-hydroxy-3-methylbutoxy]psoralen, osthol, ostruthol, oxypeucedanin, phellopterin, psoralen and xanthotoxin, can be isolated from a chloroform extract of the roots of A. archangelica[13] as well as several heraclenol derivatives.[14] The water root extract of A. archangelica subsp. litoralis contains adenosine, coniferin, the two dihydrofurocoumarin glycosides apterin and 1′-O-β-d-glycopyranosyl-(S)-marmesin (marmesinin), 1′-O-β-d-glucopyranosyl-(2S, 3R)-3-hydroxymarmesin and 2′-β-d-glucopyranosyloxymarmesin.[15]
 Etymology Angelica is the Latin feminine name implying ""angel-like"" from the mid-16th century, probably named for the plant due to its scent.[16] Archangelica derives from ""an angel of the highest order,"" an Old French term in the late (12th century), or from the Greek word ""arkhangelos"" (""chief angel"").[16]
 See also References Further reading External links"
2407,floradanica_2408.tif,Bupleurum rotundifolium L.,Apiaceae,https://en.wikipedia.org/wiki/Bupleurum_rotundifolium,"Contents Bupleurum rotundifolium 
 Bupleurum rotundifolium, hare's ear or hound's ear, is a species of flowering plant in the genus Bupleurum, it is native to Morocco, Algeria, southern, central and eastern Europe, Turkey, Iran, Turkmenistan, and Kyrgyzstan.[2] Successful in disturbed areas, it is now an established weed in the eastern United States, and in South Africa, and is introduced elsewhere.[2]
 References"
2408,floradanica_2409.tif,Limonium vulgare Miller,Plumbaginaceae,https://en.wikipedia.org/wiki/Limonium_vulgare,"Contents Limonium vulgare 
 Limonium vulgare, called common sea-lavender, is a species of flowering plant in the genus Limonium native to Atlantic parts of Europe from southwestern Sweden to southwestern Iberia, and introduced elsewhere.[2][3] A clumping perennial found in salt marshes and other maritime habitats, it is a probable species complex that includes Limonium maritimum and L. narbonense.[4]
 References"
2409,floradanica_2410.tif,Limonium humile Miller,Plumbaginaceae,https://en.wikipedia.org/wiki/Limonium_humile,"Contents Limonium humile 
 Limonium  humile is a species of sea lavender known by the common name lax-flowered sea-lavender.[1]
 References 
 This Caryophyllales article is a stub. You can help Wikipedia by expanding it."
2410,floradanica_2411.tif,Juncus gerardi Loisel.,Juncaceae,https://en.wikipedia.org/wiki/Juncus_gerardi,"Contents Juncus gerardii 
 Juncus gerardii var. pedicellatus Fern.
 Juncus gerardii, commonly known as blackgrass, black needle rush or saltmarsh rush, is a perennial flowering plant in the rush family Juncaceae.
 Description Juncus gerardii forms loose swards of erect tufts from dense and far-reaching matrix of black rhizomes.[1] Stems are slender and wiry, growing to 25-75 cm tall.[2] Leaves are narrow, channelled and with short auricles.
 Flowers are borne towards the tips of the branches, with a short primary bract.[3] Tepals are dark brown and held around black capsules, which can give the capsules a striped appearance.
 Distribution Habitat Juncus gerardii occurs on coastal sites and intertidal zones, in salt marshes, wetland margins, disturbed habitats and wastelands.[2][4] It tends to establish just above the high-tide line,[3] as it prefers saline, waterlogged soils, but is intolerant of flooding.[2]
 Natural global range Juncus gerardii is native to Europe (Mediterranean to Mongolia) and North America.[5] In North America, it has spread to some unwanted locations, such as the Great Lakes region, where it causes several adverse environmental impacts, such as threatening the survival of native vegetation and hosting insects that can carry diseases.[2]
 Introduced range Juncus gerardii has been introduced to a number of countries, including Greenland, New Zealand, Australia (Tasmania and Victoria), and Asia (Primorye and Magadan).[5]
 Juncus gerardii was accidentally introduced to New Zealand, becoming naturalised in 1891.[1]
 It is considered invasive, having been recorded in coastal wetlands and pastures,[6] where it can form large swards that exclude native vegetation and reduce grazing potential. J. gerardii has also been recorded on saline soils as far inland as Alexandra, as well as on non-saline soils in Invercargill.[7]
 Phenology Flowers and fruits late spring to summer.[3] Seedling recruitment occurs in exposed habitats where there is little light competition.[2] However, this species mainly spreads through asexual reproduction, forming clonal populations from the spreading rhizomes.[2]
 References 
 This Poales-related article is a stub. You can help Wikipedia by expanding it."
